variant,seed,method_id,method_key,agent_id,step_index,time,x_m,y_m
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,577,9.633333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,577,9.633333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,578,9.65,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,578,9.65,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,579,9.666666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,579,9.666666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,580,9.683333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,580,9.683333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,581,9.7,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,581,9.7,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,582,9.716666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,582,9.716666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,583,9.733333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,583,9.733333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,584,9.75,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,584,9.75,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,585,9.766666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,585,9.766666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,586,9.783333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,586,9.783333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,587,9.8,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,587,9.8,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,588,9.816666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,588,9.816666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,589,9.833333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,589,9.833333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,590,9.85,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,590,9.85,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,591,9.866666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,591,9.866666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,592,9.883333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,592,9.883333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,593,9.9,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,593,9.9,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,594,9.916666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,594,9.916666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,595,9.933333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,595,9.933333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,596,9.95,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,596,9.95,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,597,9.966666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,597,9.966666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,598,9.983333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,598,9.983333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,599,10,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,599,10,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,600,10.016666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,600,10.016666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,601,10.033333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,601,10.033333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,602,10.05,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,602,10.05,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,603,10.066666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,603,10.066666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,604,10.083333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,604,10.083333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,605,10.1,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,605,10.1,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,606,10.116666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,606,10.116666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,607,10.133333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,607,10.133333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,608,10.15,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,608,10.15,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,609,10.166666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,609,10.166666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,610,10.183333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,610,10.183333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,611,10.2,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,611,10.2,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,612,10.216666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,612,10.216666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,613,10.233333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,613,10.233333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,614,10.25,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,614,10.25,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,615,10.266666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,615,10.266666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,616,10.283333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,616,10.283333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,617,10.3,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,617,10.3,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,618,10.316666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,618,10.316666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,619,10.333333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,619,10.333333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,620,10.35,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,620,10.35,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,621,10.366666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,621,10.366666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,622,10.383333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,622,10.383333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,623,10.4,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,623,10.4,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,624,10.416666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,624,10.416666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,625,10.433333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,625,10.433333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,626,10.45,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,626,10.45,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,627,10.466666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,627,10.466666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,628,10.483333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,628,10.483333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,629,10.5,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,629,10.5,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,630,10.516666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,630,10.516666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,631,10.533333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,631,10.533333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,632,10.55,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,632,10.55,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,633,10.566666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,633,10.566666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,634,10.583333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,634,10.583333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,635,10.6,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,635,10.6,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,636,10.616666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,636,10.616666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,637,10.633333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,637,10.633333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,638,10.65,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,638,10.65,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,639,10.666666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,639,10.666666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,640,10.683333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,640,10.683333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,641,10.7,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,641,10.7,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,642,10.716666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,642,10.716666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,643,10.733333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,643,10.733333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,644,10.75,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,644,10.75,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,645,10.766666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,645,10.766666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,646,10.783333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,646,10.783333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,647,10.8,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,647,10.8,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,648,10.816666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,648,10.816666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,649,10.833333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,649,10.833333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,650,10.85,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,650,10.85,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,651,10.866666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,651,10.866666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,652,10.883333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,652,10.883333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,653,10.9,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,653,10.9,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,654,10.916666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,654,10.916666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,655,10.933333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,655,10.933333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,656,10.95,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,656,10.95,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,657,10.966666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,657,10.966666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,658,10.983333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,658,10.983333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,659,11,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,659,11,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,660,11.016666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,660,11.016666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,661,11.033333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,661,11.033333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,662,11.05,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,662,11.05,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,663,11.066666666666666,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,663,11.066666666666666,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,664,11.083333333333334,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,664,11.083333333333334,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,665,11.1,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,665,11.1,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,666,11.116666666666667,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,666,11.116666666666667,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,667,11.133333333333333,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,667,11.133333333333333,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,668,11.15,5.592915035681064,-0.074613044460956
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,1,668,11.15,-5.592871728350493,0.07364465359134631
head_on,1000,conditioned_riemannian_metric_v1,conditioned_riemannian_metric_v1--45386d3d5316,0,669,11.166666666666666,5.592915035681064,-0.074613044460956
